handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_37226457-758b-b45b-2e27-ef7319201682,Product,OVNS Max 3k(White Grape Ice),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_95f91e6d-3a97-70eb-15d6-970f68182177,Product,OVNS Max 3k(Sour Blue Razz),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,OutOfStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5657f954-2b33-b3a4-d0f6-946375819773,Product,OVNS Max 3k(Peach Blue Razz),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d1b6efb-814f-9714-1d23-e5539b486fe0,Product,OVNS Max 3k(Cherry Lemon),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,OutOfStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d5d4e85-12b0-a0a0-f27f-e91d66a86856,Product,OVNS Max 3k(Banana),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,OutOfStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_be3346b6-5fa4-e88a-3fc6-4bd845004471,Product,OVNS Max 3k(Strawberry Peach Mint),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dffa7972-4796-3d76-d613-009f763bc427,Product,OVNS Max 3k(Black Cherry),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,OutOfStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e714459-46ab-0d2c-8ec5-9602c8a8653a,Product,OVNS Max 3k(Juicy peach Ice),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0a52b124-7be1-0ff2-68d3-346edf3ec3e5,Product,OVNS Max 3k(Chew Mint),<p>OVNS Max 3K&nbsp;Disposable 20mg/ml Experience the ultimate vaping experience with the OVNS Max 3k OVNS MAX 3K...</p><p>Vendor:&nbsp;OVNS</p><p>Availability:&nbsp;In Stock</p><p>Product Type:&nbsp;Disposable Vape</p>,32f435_02b44df74f64439986f29ab57209ef4a~mv2.webp;32f435_3c4c97506ef644e0b1f35a110fce15bd~mv2.webp;32f435_da3c61c518d249da9b5f2f890b80df5c~mv2.webp;32f435_7af15df854734ac0b5d748464fa4fa0d~mv2.webp;32f435_eb3e071c868f440b8f7e59c205076379~mv2.webp;32f435_e2fde19a659b4c76a28c40246c074e46~mv2.webp;32f435_4b2393c1810849a0bd75721ed14e604d~mv2.webp;32f435_f5fe666cb7d64eb98f7f835e0704324b~mv2.webp;32f435_17b74eace54a4c5992ff4dd4bee447d0~mv2.webp;32f435_f75cf2e8f5484c48a03390c9c90e4b7f~mv2.webp,OVNS Max 3k,,,25.99,,true,PERCENT,0.0,OutOfStock,,,Flavours,DROP_DOWN,chew mint;juicy peach ice;black cherry;strawberry peach mint;banana;cherry lemon;peach blue razz;sour blue razz;white grape ice;blue razz ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a180a8c-3970-394d-d9a2-cf6c3cdf8739,Product,Level X G2 Ultra Unleashed (Epic Tropical Storm),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_65ba75b1-7357-9e16-f170-384386d9cc84,Product,Level X G2 Ultra Unleashed (Epic Strawberry Watermelon),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d8ac8eb1-20ff-1cab-1dc3-4a12a22cc04b,Product,Level X G2 Ultra Unleashed (Epic Peppermint),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57cafc91-e9c5-2b2f-7106-a7361bd60c62,Product,Level X G2 Ultra Unleashed (Epic Peach Mango),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acbea975-f604-3c92-72e3-8fa32a580732,Product,Level X G2 Ultra Unleashed(Epic Grape),"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong><span><span>THIS PRODUCT CONTAINS 20ML OF E-LIQUID AND IS AFFIXED WITH A VAPING DUTY STAMP (EXCISE ACT, 2001) VALUED AT $6.72</span></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X G2 Ultra Unleashed Pod 50K 20ML - Epic Peach Mango&nbsp;</span><span>20MG</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Level X Ultra Pod Features:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li><span>Up To 50,000 Puffs</span>&nbsp;</li>	<li><span>20 ML E-liquid capacity</span></li>	<li><span>Next-Gen Technology for improved efficiency.</span></li>	<li><span>Dual Mesh Coil for optimized vapor and flavour.</span></li>	<li><span>Switch Between High and Low Airflow with a twist/flip of the pod.</span></li>	<li><span>Sweetness: 4/5</span></li>	<li><span>Compatible with all Level X Devices.</span></li></ul>",32f435_0677201c475f43599c5ecf27568f4c5b~mv2.webp;32f435_af6e65b0438b4bb897b0325d9326d177~mv2.webp;32f435_b4ef987691034300b7b27e5583c85604~mv2.webp;32f435_cd0db70a8b784432acbc5d12d1a4fafd~mv2.webp;32f435_a4e4af6e9d3b4888ab29a68eef24865f~mv2.webp;32f435_6d9c26a78ec6448db30069c944d6610b~mv2.webp;32f435_c41bd1ee9afe49b793cdcc3e302a16eb~mv2.webp;32f435_4cbbe3b67b43487ea1d3a9bfdfd44c78~mv2.webp;32f435_2140f0c2d33e4e5b9220327a8b48eb80~mv2.webp,Level X G2 ultra,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Epic blue razz;epic cherry;epic coconut;epic dark berries;epic grape;epic peach mango;epic peppermint;epic strawberry watermelon;epic tropical storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
